raw extension,env ext,raw flex,env flex
2.86,0.37,2.56,0.49
2.82,0.36,2.52,0.47
2.91,0.36,2.65,0.46
2.89,0.37,2.67,0.45
2.47,0.38,2.66,0.47
2.72,0.38,2.64,0.49
2.81,0.37,2.48,0.48
2.99,0.36,2.48,0.46
2.8,0.37,2.52,0.45
2.99,0.38,2.56,0.45
3.06,0.43,2.62,0.44
2.48,0.47,2.64,0.42
2.49,0.47,2.76,0.43
2.27,0.56,2.65,0.46
3.14,0.6,2.49,0.49
3,0.59,2.33,0.48
2.85,0.57,2.46,0.49
2.96,0.57,2.6,0.51
2.83,0.56,2.63,0.5
2.81,0.54,2.6,0.48
2.85,0.53,2.6,0.47
2.99,0.53,2.6,0.45
2.71,0.53,2.59,0.44
2.7,0.52,2.58,0.43
2.79,0.54,2.58,0.42
3.1,0.53,2.55,0.4
2.79,0.53,2.6,0.39
2.83,0.51,2.57,0.38
2.81,0.5,2.57,0.37
2.84,0.49,2.57,0.36
2.8,0.48,2.58,0.35
2.79,0.47,2.58,0.34
2.91,0.45,2.58,0.33
2.92,0.46,2.61,0.32
2.69,0.46,2.61,0.31
2.83,0.45,2.59,0.3
2.78,0.44,2.63,0.29
3.04,0.43,2.54,0.29
2.58,0.44,2.56,0.28
2.79,0.44,2.54,0.27
2.68,0.43,2.56,0.27
2.9,0.43,2.55,0.27
2.85,0.43,2.59,0.26
2.82,0.42,2.61,0.26
2.83,0.41,2.65,0.25
2.9,0.42,2.69,0.26
3.28,0.46,2.62,0.28
2.76,0.55,2.51,0.28
1.71,0.57,2.63,0.28
2.39,0.68,2.44,0.28
3.57,0.71,2.48,0.3
2.92,0.72,2.73,0.3
2.87,0.7,2.88,0.34
2.92,0.7,2.82,0.45
2.83,0.71,2.47,0.55
2.72,0.7,2.43,0.58
2.6,0.69,2.34,0.56
2.89,0.67,2.23,0.59
2.86,0.65,2.53,0.65
2.82,0.63,2.67,0.66
2.83,0.61,2.65,0.65
2.72,0.6,2.64,0.63
2.86,0.59,2.61,0.61
2.79,0.58,2.59,0.59
2.67,0.56,2.61,0.56
2.79,0.54,2.5,0.55
2.78,0.53,2.56,0.54
2.9,0.52,2.6,0.52
2.73,0.51,2.61,0.5
2.85,0.5,2.53,0.49
2.82,0.49,2.61,0.48
2.81,0.48,2.64,0.47
2.8,0.47,2.63,0.45
2.83,0.46,2.64,0.45
2.82,0.45,2.61,0.44
2.82,0.45,2.54,0.43
2.75,0.44,2.55,0.42
2.81,0.43,2.61,0.41
2.82,0.42,2.72,0.42
2.88,0.42,2.84,0.52
2.86,0.42,2.63,0.63
2.86,0.42,2.61,0.72
2.76,0.42,2.22,0.76
2.93,0.42,2.45,0.73
2.83,0.43,2.61,0.71
2.63,0.43,2.56,0.69
2.85,0.42,2.7,0.67
2.83,0.41,2.4,0.66
2.91,0.4,2.76,0.67
2.89,0.41,2.5,0.66
2.73,0.41,2.67,0.64
2.9,0.41,2.55,0.64
2.94,0.42,2.48,0.62
3.04,0.43,2.3,0.65
2.49,0.44,2.51,0.72
2.78,0.44,2.61,0.77
2.66,0.47,2.61,0.81
2.98,0.47,2.61,0.82
2.87,0.46,2.67,0.84
2.8,0.45,2.87,0.82
2.87,0.44,2.78,0.84
2.8,0.44,2.37,0.85
2.84,0.44,2.39,0.83
2.83,0.44,2.61,0.8
2.83,0.43,2.45,0.81
2.83,0.43,2.47,0.83
2.83,0.43,2.85,0.84
2.71,0.42,2.92,0.84
2.8,0.41,2.63,0.88
2.96,0.41,2.8,0.93
2.75,0.41,2.61,1.01
2.78,0.4,2.33,1.05
2.83,0.4,2.02,1.04
2.8,0.39,2.66,1.04
2.89,0.39,2.73,1.02
2.77,0.39,2.34,1
2.84,0.38,2.35,1.04
2.91,0.4,2.95,1.04
2.79,0.42,2.68,1.04
2.89,0.41,2.55,1.01
2.83,0.41,2.54,0.97
2.83,0.4,2.44,0.93
2.78,0.39,1.86,1.01
2.85,0.38,2.56,1.18
2.79,0.38,2.57,1.31
2.88,0.37,2.82,1.4
2.93,0.37,2.85,1.42
2.83,0.39,2.97,1.37
2.72,0.38,2.92,1.37
2.83,0.38,2.31,1.38
2.67,0.38,1.89,1.4
2.73,0.37,2.41,1.51
2.78,0.37,2.87,1.61
2.91,0.36,2.65,1.64
2.8,0.36,2.59,1.65
2.99,0.37,2.76,1.66
2.79,0.38,2.88,1.61
2.74,0.39,2.6,1.56
2.86,0.39,2.32,1.52
2.79,0.39,2.72,1.48
2.9,0.38,2.2,1.46
2.75,0.38,2.4,1.51
2.67,0.37,2.49,1.56
2.87,0.37,2.52,1.6
2.8,0.36,2.77,1.65
2.77,0.36,2.73,1.6
2.85,0.35,2.46,1.55
2.73,0.36,2.17,1.61
2.75,0.35,2.42,1.75
2.85,0.34,2.79,1.79
2.8,0.34,2.6,1.81
2.83,0.33,2.93,1.84
2.92,0.33,3.13,1.79
2.92,0.35,2.48,1.76
2.65,0.35,1.82,1.77
2.82,0.35,2.64,1.88
2.84,0.35,2.44,1.9
2.52,0.35,2.23,2.03
2.74,0.37,2.81,2.11
2.93,0.37,2.79,2.15
2.86,0.37,2.48,2.19
2.82,0.37,3.09,2.17
2.83,0.36,2.41,2.15
2.81,0.35,2.58,2.15
2.88,0.35,2.82,2.16
2.93,0.36,2.26,2.13
2.67,0.35,2.22,2.24
2.96,0.36,2.88,2.29
2.82,0.35,2.7,2.25
2.74,0.35,2.19,2.27
2.92,0.36,2.96,2.24
2.8,0.35,2.17,2.23
2.75,0.35,2.25,2.34
2.95,0.35,2.65,2.4
2.79,0.37,2.71,2.44
2.72,0.36,2.59,2.41
2.94,0.37,2.21,2.43
2.39,0.38,2.38,2.49
3.09,0.41,2.51,2.58
2.72,0.43,2.47,2.66
2.77,0.42,2.99,2.66
2.95,0.41,3.06,2.56
2.96,0.41,1.88,2.51
2.6,0.41,2.07,2.66
2.9,0.41,2.95,2.76
3,0.42,3.1,2.71
2.76,0.44,2.79,2.61
2.65,0.44,2.06,2.56
2.92,0.44,1.93,2.69
2.49,0.44,2.66,2.86
2.72,0.45,2.54,2.95
2.83,0.46,2.93,2.97
3.05,0.46,2.29,2.95
2.78,0.45,2.29,3.1
2.88,0.45,2.94,3.2
2.76,0.44,2.68,3.19
2.86,0.43,2.71,3.17
3.03,0.43,3.28,3.08
2.64,0.43,2.45,3.01
2.97,0.43,1.57,3.05
3.02,0.44,2.25,3.22
2.08,0.46,2.67,3.31
3.36,0.49,2.58,3.38
2.8,0.51,2.82,3.4
3,0.52,3,3.34
2.62,0.52,2.92,3.22
2.79,0.53,2.25,3.16
2.76,0.53,2.29,3.19
2.9,0.51,2.41,3.29
2.79,0.5,2.63,3.33
3,0.5,2.83,3.27
2.64,0.51,1.94,3.32
2.79,0.5,2.91,3.46
2.69,0.5,2.85,3.38
2.85,0.49,2.34,3.31
2.97,0.51,2.45,3.36
2.98,0.51,2.66,3.46
2.55,0.52,2.21,3.52
2.5,0.51,2.87,3.62
2.66,0.51,3,3.58
3.06,0.51,2.98,3.46
2.76,0.5,2.41,3.33
3,0.49,1.92,3.32
2.79,0.48,2.48,3.41
2.43,0.48,2.77,3.42
3.23,0.5,2.86,3.37
2.8,0.5,2.05,3.39
2.56,0.5,2.63,3.54
2.88,0.51,2.62,3.58
2.89,0.52,2.73,3.6
2.61,0.51,2.57,3.6
2.82,0.51,2.26,3.65
2.83,0.5,2.86,3.7
2.86,0.48,2.88,3.64
2.71,0.48,2.67,3.54
2.85,0.47,2.75,3.46
2.82,0.47,2.17,3.46
2.71,0.46,2.78,3.47
3.07,0.46,3.2,3.36
2.78,0.46,2.07,3.26
2.8,0.46,2,3.26
2.9,0.44,2.04,3.31
2.78,0.43,2.61,3.45
2.83,0.43,2.75,3.48
2.82,0.42,2.67,3.49
2.93,0.42,2.53,3.51
2.74,0.42,2.67,3.52
2.69,0.41,2.89,3.46
2.93,0.42,2.53,3.35
2.78,0.41,2.57,3.34
2.85,0.4,3.25,3.34
2.83,0.39,2.24,3.3
2.92,0.38,2.65,3.34
2.77,0.38,2.64,3.33
2.83,0.37,2.55,3.33
2.81,0.36,2.65,3.32
2.78,0.36,2.64,3.3
2.83,0.35,2.59,3.28
2.82,0.34,2.6,3.24
2.8,0.34,2.62,3.18
2.91,0.33,2.73,3.12
2.65,0.33,2.38,3.04
2.76,0.34,2.71,3.03
2.87,0.34,2.61,2.97
2.69,0.33,2.32,2.99
2.9,0.33,2.65,3.03
2.72,0.33,2.82,3.02
2.84,0.32,2.64,2.97
2.83,0.32,2.55,2.93
2.87,0.31,2.56,2.89
2.8,0.31,2.58,2.87
2.92,0.3,2.59,2.84
2.82,0.3,2.59,2.81
2.89,0.29,2.59,2.78
2.78,0.29,2.62,2.73
2.79,0.28,2.68,2.68
2.83,0.28,2.76,2.59
2.78,0.27,2.57,2.49
2.82,0.26,2.5,2.43
2.92,0.26,2.91,2.35
2.76,0.26,1.99,2.32
2.89,0.27,2.6,2.38
2.85,0.27,2.69,2.35
2.68,0.28,2.55,2.33
2.83,0.27,2.59,2.3
2.85,0.27,2.57,2.26
2.91,0.27,2.65,2.23
2.83,0.28,2.66,2.17
2.55,0.28,2.63,2.1
2.95,0.29,2.44,2.04
2.78,0.29,2.56,2.01
2.73,0.29,2.57,1.96
2.97,0.3,2.57,1.95
2.8,0.29,2.63,1.92
2.77,0.29,2.67,1.86
2.74,0.29,2.47,1.82
3.01,0.29,2.59,1.79
3.06,0.31,2.65,1.74
2.63,0.32,2.57,1.7
2.81,0.33,2.58,1.66
2.67,0.33,2.59,1.64
2.59,0.37,2.57,1.6
2.96,0.38,2.6,1.57
2.79,0.38,2.57,1.54
2.83,0.38,2.56,1.51
2.87,0.37,2.6,1.48
2.91,0.38,2.68,1.43
2.78,0.4,2.65,1.37
2.76,0.4,2.6,1.32
2.9,0.41,2.54,1.28
2.79,0.41,2.64,1.25
2.6,0.4,2.63,1.2
2.87,0.4,2.54,1.15
2.86,0.39,2.5,1.12
2.64,0.39,2.57,1.08
2.52,0.39,2.61,1.04
2.98,0.41,2.54,1.01
3,0.41,2.59,0.98
2.78,0.41,2.62,0.94
2.66,0.4,2.6,0.91
3.09,0.41,2.57,0.87
2.75,0.42,2.57,0.85
2.55,0.43,2.58,0.82
2.77,0.47,2.57,0.79
3.06,0.47,2.58,0.76
2.64,0.47,2.61,0.73
2.94,0.47,2.58,0.71
2.66,0.46,2.58,0.68
3.21,0.47,2.56,0.66
2.48,0.48,2.6,0.64
3.18,0.49,2.54,0.62
2.83,0.5,2.64,0.61
2.71,0.49,2.58,0.6
2.42,0.51,2.6,0.59
3,0.54,2.58,0.57
3.24,0.55,2.49,0.56
2.74,0.59,2.67,0.55
2.62,0.59,2.61,0.55
2.18,0.65,2.55,0.56
3.18,0.66,2.61,0.56
2.83,0.65,2.59,0.56
2.82,0.65,2.62,0.58
2.99,0.63,2.58,0.6
2.8,0.61,2.5,0.58
2.81,0.59,2.64,0.57
2.79,0.58,2.61,0.58
2.98,0.57,2.6,0.59
2.91,0.59,2.57,0.6
2.61,0.6,2.57,0.6
2.72,0.61,2.61,0.62
2.85,0.6,2.55,0.62
3.01,0.59,2.6,0.63
2.78,0.61,2.6,0.65
3.05,0.63,2.59,0.67
2.14,0.65,2.58,0.7
2.63,0.67,2.55,0.72
2.73,0.71,2.51,0.72
3.02,0.72,2.6,0.73
2.84,0.7,2.59,0.74
2.92,0.68,2.59,0.76
2.94,0.66,2.57,0.77
2.88,0.66,2.63,0.8
2.76,0.65,2.59,0.83
2.76,0.63,2.57,0.85
3.03,0.62,2.61,0.87
2.64,0.61,2.57,0.91
2.81,0.59,2.58,0.94
3.13,0.58,2.59,0.99
2.87,0.6,2.59,1.03
1.74,0.62,2.62,1.07
3.09,0.68,2.52,1.1
3.04,0.67,2.57,1.12
3,0.65,2.55,1.15
2.73,0.64,2.65,1.18
2.98,0.63,2.57,1.22
2.76,0.61,2.61,1.26
2.79,0.6,2.61,1.3
2.75,0.58,2.6,1.35
2.89,0.58,2.55,1.38
2.89,0.56,2.6,1.41
2.82,0.55,2.59,1.45
2.79,0.54,2.57,1.48
3.12,0.54,2.61,1.52
2.94,0.6,2.59,1.56
2.46,0.63,2.61,1.61
2.27,0.62,2.57,1.65
2.93,0.65,2.58,1.69
2.86,0.64,2.54,1.72
2.63,0.63,2.61,1.76
2.78,0.64,2.56,1.79
3,0.64,2.54,1.82
2.99,0.63,2.52,1.83
2.74,0.62,2.61,1.85
2.82,0.6,2.59,1.89
2.71,0.6,2.54,1.92
2.8,0.59,2.58,1.96
2.72,0.59,2.63,1.98
2.81,0.57,2.59,2.02
2.86,0.56,2.57,2.05
2.86,0.54,2.57,2.08
2.82,0.52,2.56,2.11
2.84,0.51,2.54,2.14
2.77,0.5,2.57,2.15
2.81,0.48,2.62,2.18
3.11,0.51,2.62,2.21
2.73,0.54,2.58,2.25
2.17,0.56,2.55,2.27
2.5,0.6,2.54,2.29
2.7,0.6,2.56,2.31
2.88,0.6,2.54,2.32
3.04,0.59,2.59,2.33
3.16,0.62,2.58,2.35
3.26,0.68,2.63,2.37
1.96,0.72,2.62,2.41
2.92,0.77,2.54,2.43
2.35,0.78,2.4,2.43
3.26,0.81,2.58,2.4
2.97,0.79,2.63,2.4
2.82,0.77,2.54,2.41
2.91,0.76,2.72,2.44
2.99,0.76,2.47,2.47
2.94,0.8,2.61,2.46
2.4,0.82,2.57,2.48
2.88,0.82,2.54,2.48
2.36,0.82,2.57,2.46
2.93,0.82,2.62,2.46
2.62,0.8,2.63,2.47
2.86,0.78,2.6,2.5
3.2,0.77,2.56,2.49
3.21,0.78,2.59,2.5
2.85,0.83,2.56,2.5
2.24,0.83,2.54,2.51
3.09,0.83,2.56,2.49
3.41,0.81,2.8,2.53
2.16,0.88,2.32,2.57
2.18,0.93,2.48,2.54
3.24,1,2.51,2.51
3.05,0.97,2.62,2.48
3.34,0.96,2.6,2.45
2.9,0.98,2.56,2.44
2.44,0.96,2.59,2.4
3.15,0.95,2.51,2.37
2.61,0.93,2.7,2.36
3.03,0.93,2.67,2.36
3.42,1.03,2.54,2.38
2.16,1.07,2.55,2.38
1.53,1.13,2.49,2.32
3.61,1.21,2.63,2.29
3.19,1.17,2.6,2.26
2.99,1.14,2.59,2.23
2.96,1.11,2.65,2.22
2.76,1.09,2.63,2.22
2.79,1.06,2.51,2.22
2.82,1.02,2.56,2.2
2.75,0.99,2.52,2.18
2.88,0.97,2.55,2.16
2.77,0.94,2.6,2.13
2.89,0.92,2.6,2.11
2.79,0.91,2.58,2.08
3.24,0.9,2.73,2.11
2.33,0.91,2.5,2.15
2.78,0.9,2.46,2.11
3.11,0.88,2.38,2.08
2.75,0.88,2.59,2.04
2.74,0.88,2.47,2.02
2.39,0.88,2.73,1.99
3.2,0.89,2.56,1.98
2.83,0.91,2.59,1.96
2.85,0.89,2.56,1.95
3.43,0.9,2.62,1.94
2.7,0.92,2.61,1.94
2.53,0.91,2.48,1.94
2.83,0.93,2.67,1.92
2.87,0.93,2.48,1.9
2.8,0.9,2.66,1.88
2.71,0.87,2.43,1.86
2.93,0.86,2.69,1.82
2.86,0.85,2.51,1.79
2.56,0.83,2.72,1.78
3.05,0.82,2.61,1.78
2.68,0.8,2.47,1.77
2.97,0.78,2.58,1.75
2.69,0.79,2.6,1.74
2.98,0.78,2.61,1.73
2.47,0.79,2.63,1.71
2.13,0.78,2.6,1.69
3.22,0.78,2.56,1.68
2.97,0.78,2.6,1.66
2.81,0.77,2.54,1.64
2.84,0.77,2.6,1.62
2.89,0.81,2.65,1.62
2.56,0.81,2.57,1.62
2.15,0.81,2.6,1.62
2.99,0.84,2.46,1.59
2.96,0.82,2.58,1.54
3.14,0.8,2.68,1.52
3,0.78,2.49,1.52
2.57,0.79,2.62,1.49
2.83,0.77,2.59,1.48
2.82,0.75,2.56,1.48
2.74,0.74,2.61,1.48
2.86,0.73,2.53,1.47
2.73,0.73,2.62,1.46
2.52,0.71,2.46,1.44
2.92,0.71,2.54,1.43
3.07,0.71,2.56,1.41
2.51,0.73,2.59,1.38
2.48,0.71,2.59,1.37
2.59,0.74,2.5,1.35
2.81,0.74,2.7,1.32
2.98,0.75,2.65,1.33
2.95,0.77,2.5,1.32
2.05,0.78,2.59,1.3
2.96,0.78,2.61,1.29
3.18,0.76,2.59,1.28
2.77,0.76,2.57,1.27
2.82,0.73,2.52,1.25
2.75,0.71,2.48,1.22
2.85,0.7,2.69,1.21
2.48,0.7,2.55,1.21
2.83,0.69,2.6,1.2
2.87,0.69,2.64,1.2
3.07,0.68,2.49,1.2
2.26,0.69,2.55,1.16
2.9,0.69,2.62,1.15
2.62,0.69,2.6,1.14
2.67,0.68,2.59,1.14
3.01,0.67,2.51,1.12
2.71,0.66,2.56,1.11
2.8,0.65,2.59,1.09
2.92,0.65,2.54,1.07
2.92,0.64,2.69,1.06
2.99,0.64,2.57,1.06
2.86,0.62,2.52,1.06
2.99,0.63,2.57,1.05
2.73,0.62,2.55,1.04
3.04,0.64,2.53,1.02
2.43,0.66,2.71,1.01
2.61,0.7,2.56,1.01
2.84,0.69,2.49,1.01
2.93,0.67,2.62,1
2.84,0.65,2.54,0.99
2.97,0.66,2.46,0.98
2.81,0.7,2.57,0.95
2.52,0.69,2.53,0.93
2.97,0.68,2.69,0.93
2.78,0.66,2.61,0.93
2.74,0.65,2.5,0.92
3.03,0.64,2.54,0.89
2.81,0.64,2.61,0.87
2.96,0.64,2.57,0.86
2.29,0.65,2.58,0.84
2.96,0.65,2.55,0.82
2.98,0.65,2.6,0.81
2.7,0.64,2.57,0.79
2.82,0.63,2.61,0.78
2.83,0.64,2.44,0.77
3.04,0.63,2.7,0.77
2.58,0.63,2.67,0.76
2.82,0.62,2.55,0.76
2.83,0.6,2.57,0.75
2.9,0.59,2.55,0.75
2.73,0.58,2.53,0.73
2.88,0.57,2.58,0.72
2.85,0.57,2.62,0.71
2.88,0.56,2.58,0.7
2.87,0.55,2.59,0.69
2.83,0.54,2.58,0.69
2.9,0.54,2.58,0.69
2.89,0.55,2.57,0.68
2.77,0.55,2.58,0.68
2.72,0.53,2.56,0.66
2.73,0.52,2.57,0.65
2.77,0.5,2.55,0.63
2.98,0.5,2.57,0.61
2.84,0.5,2.61,0.59
2.63,0.5,2.66,0.59
2.82,0.49,2.6,0.59
3,0.51,2.54,0.6
2.61,0.52,2.59,0.59
2.64,0.52,2.52,0.59
2.43,0.51,2.63,0.57
3.03,0.51,2.6,0.58
2.86,0.52,2.6,0.57
2.88,0.52,2.6,0.58
2.72,0.52,2.55,0.59
2.76,0.51,2.56,0.58
2.85,0.5,2.58,0.58
2.77,0.48,2.57,0.58
2.84,0.47,2.6,0.58
2.81,0.47,2.58,0.58
2.83,0.46,2.58,0.58
2.83,0.45,2.6,0.59
2.83,0.45,2.59,0.59
2.84,0.45,2.62,0.61
2.8,0.44,2.61,0.63
2.83,0.43,2.5,0.64
2.78,0.43,2.52,0.63
2.81,0.42,2.59,0.61
2.81,0.41,2.6,0.61
2.84,0.41,2.61,0.61
2.82,0.4,2.61,0.63
2.82,0.4,2.47,0.63
2.8,0.39,2.62,0.62
2.79,0.39,2.67,0.65
2.81,0.38,2.62,0.68
2.8,0.38,2.45,0.71
2.82,0.37,2.47,0.71
2.85,0.36,2.5,0.69
2.82,0.36,2.46,0.67
2.81,0.35,2.65,0.65
2.8,0.35,2.71,0.65
2.86,0.35,2.59,0.67
2.84,0.35,2.51,0.66
2.73,0.35,2.6,0.65
2.73,0.34,2.53,0.63
2.83,0.34,2.54,0.61
2.87,0.34,2.52,0.59
2.79,0.33,2.58,0.57
2.82,0.33,2.63,0.56
2.83,0.32,2.59,0.55
2.81,0.31,2.56,0.54
2.82,0.31,2.62,0.53
2.81,0.3,2.58,0.53
2.82,0.3,2.63,0.53
2.82,0.3,2.6,0.54
2.81,0.29,2.6,0.55
2.81,0.29,2.56,0.55
2.82,0.28,2.62,0.56
2.83,0.28,2.51,0.58
2.78,0.28,2.55,0.56
2.79,0.27,2.58,0.55
2.82,0.27,2.6,0.53
2.82,0.26,2.58,0.52
2.81,0.26,2.55,0.5
2.83,0.25,2.65,0.49
2.8,0.25,2.61,0.5
2.78,0.25,2.57,0.5
2.85,0.24,2.53,0.49
2.84,0.23,2.59,0.48
2.84,0.23,2.69,0.49
2.79,0.23,2.64,0.53
2.78,0.23,2.46,0.55
2.83,0.23,2.49,0.54
3.02,0.24,2.62,0.54
2.78,0.26,2.46,0.54
2.81,0.27,2.57,0.53
2.66,0.27,2.61,0.53
2.74,0.27,2.7,0.53
2.52,0.29,2.49,0.56
3.06,0.32,2.44,0.54
2.88,0.32,2.58,0.52
2.79,0.31,2.63,0.5
2.85,0.31,2.6,0.49
2.78,0.3,2.54,0.47
2.8,0.29,2.6,0.46
2.83,0.28,2.65,0.45
2.81,0.28,2.64,0.46
2.83,0.27,2.65,0.48
2.81,0.26,2.54,0.51
2.82,0.26,2.42,0.5
2.82,0.25,2.51,0.49
2.82,0.24,2.62,0.47
2.82,0.24,2.63,0.46
2.84,0.23,2.56,0.44
2.8,0.23,2.52,0.43
2.86,0.23,2.62,0.42
3.08,0.24,2.8,0.42
2.72,0.27,2.74,0.47
2.72,0.27,2.35,0.52
2.61,0.27,2.56,0.52
2.85,0.27,2.64,0.54
2.6,0.3,2.46,0.54
3.08,0.31,2.28,0.54
2.84,0.31,2.56,0.55
2.83,0.3,2.78,0.54
2.8,0.29,2.66,0.56
2.82,0.29,2.36,0.57
2.82,0.28,2.63,0.57
2.8,0.27,2.64,0.55
2.83,0.26,2.47,0.54
2.81,0.25,2.61,0.53
2.86,0.25,2.56,0.51
2.98,0.25,2.54,0.5
2.91,0.29,2.63,0.48
2.76,0.31,2.64,0.47
2.5,0.32,2.61,0.45
2.74,0.34,2.59,0.44
2.53,0.38,2.66,0.44
3.29,0.41,2.89,0.5
2.85,0.41,2.65,0.65
2.87,0.4,1.82,0.68
2.81,0.38,2.64,0.76
2.81,0.37,2.55,0.76
2.81,0.36,2.56,0.78
2.82,0.35,2.6,0.78
2.81,0.34,2.67,0.78
2.8,0.33,2.66,0.75
2.87,0.32,2.57,0.72
2.83,0.32,3.04,0.76
2.74,0.32,2.71,0.92
2.76,0.32,1.79,0.96
2.89,0.32,2.47,1.05
2.82,0.31,2.71,1.08
2.83,0.3,2.63,1.06
2.82,0.29,2.62,1.04
2.83,0.28,2.61,1.02
2.81,0.27,2.61,0.99
2.83,0.26,2.6,0.95
2.88,0.26,2.6,0.92
2.97,0.27,2.64,0.88
2.69,0.3,2.61,0.86
2.69,0.29,2.55,0.83
2.67,0.31,2.55,0.8
2.95,0.3,2.54,0.77
2.59,0.31,2.58,0.76
2.98,0.32,2.54,0.75
2.87,0.32,2.62,0.73
2.83,0.31,2.66,0.7
2.94,0.31,2.58,0.68
2.87,0.32,2.75,0.66
2.68,0.33,2.89,0.74
2.61,0.34,2.19,0.77
2.89,0.34,2.93,0.78
2.87,0.33,2.45,0.83
2.81,0.32,2.29,0.84
2.73,0.31,2.74,0.82
2.79,0.31,2.31,0.82
2.88,0.3,2.56,0.83
2.81,0.3,2.58,0.85
2.79,0.29,2.79,0.84
2.82,0.28,2.38,0.82
2.81,0.27,2.59,0.86
2.8,0.26,2.58,0.85
2.83,0.26,2.52,0.87
2.84,0.26,2.69,0.87
2.8,0.26,2.61,0.84
2.71,0.25,2.5,0.83
2.81,0.26,2.52,0.86
2.87,0.26,2.59,0.87
3.01,0.27,2.67,0.86
2.7,0.29,2.64,0.83
2.75,0.29,2.6,0.8
2.6,0.3,2.69,0.79
2.68,0.3,2.83,0.78
2.99,0.33,2.31,0.78
2.93,0.32,2.54,0.77
2.84,0.32,2.32,0.78
2.78,0.31,2.69,0.81
2.83,0.3,2.61,0.8
2.81,0.3,2.64,0.79
2.91,0.3,2.68,0.78
3.15,0.34,2.82,0.76
2.68,0.37,2.24,0.77
2.21,0.39,2.82,0.77
2.61,0.49,2.49,0.79
3.23,0.49,2.28,0.78
2.87,0.48,2.49,0.76
2.81,0.47,2.16,0.8
2.82,0.45,2.42,0.89
2.83,0.44,2.63,0.98
2.83,0.43,2.72,1.05
3.01,0.44,2.88,1.02
2.69,0.44,2.42,1.07
2.55,0.44,2.74,1.07
2.92,0.46,2.34,1.04
3.06,0.46,2.46,1.13
2.8,0.48,2.9,1.18
2.92,0.48,2.84,1.14
2.85,0.52,2.4,1.11
2.64,0.51,2.48,1.1
1.89,0.56,2.31,1.14
2.96,0.67,2.37,1.23
3.31,0.68,2.62,1.3
2.87,0.66,2.64,1.35
2.77,0.65,2.67,1.36
2.84,0.64,2.69,1.37
2.89,0.62,2.6,1.37
3.04,0.62,2.84,1.33
2.86,0.64,2.66,1.28
2.63,0.63,2.51,1.25
3.48,0.65,2.54,1.23
2.36,0.67,2.77,1.19
2.06,0.69,2.33,1.16
2.86,0.75,2.13,1.14
3.19,0.75,2.95,1.25
2.62,0.73,3.07,1.24
2.29,0.78,2.49,1.24
3.49,0.8,3.7,1.41
3.1,0.83,1.54,1.49
2.5,0.83,1.86,1.69
2.85,0.81,2.8,1.8
2.86,0.8,2.9,1.8
2.78,0.77,2.97,1.74
2.91,0.76,2.74,1.83
2,0.76,2.28,1.79
2.46,0.81,2.21,1.74
3.11,0.87,3.19,1.75
3.16,0.86,2.28,1.75
2.65,0.85,2.18,1.71
3.11,0.83,2.98,1.74
3.16,0.86,2.55,1.67
2.34,0.88,2.67,1.75
1.98,0.93,2.43,1.76
3.62,0.96,2.83,1.77
2.72,0.95,1.68,1.82
2.27,0.96,2.95,1.9
3.54,0.98,2.45,1.93
2.67,0.98,2.66,1.97
2.53,0.95,3.05,1.92
2.69,0.97,2.45,1.87
3.38,0.97,2.82,1.82
2.62,0.96,2.65,1.75
2.92,0.94,2.5,1.76
2.65,0.93,2.91,1.81
2.55,0.91,1.54,1.91
2.5,0.94,2.62,2.05
3.52,0.95,2.71,2.09
2.49,0.96,2.68,2.11
2.32,0.94,2.69,2.12
2.56,1.04,2.56,2.11
3.41,1.04,2.8,2.1
2.97,1.03,2.69,2.07
2.95,1.03,3.26,2.03
2.45,1.02,1.78,2.1
2.85,1,2.38,2.2
2.53,0.98,3.2,2.17
2.78,0.97,2.02,2.17
2.72,0.94,2.63,2.2
2.72,0.93,2.97,2.15
2.9,0.9,2.64,2.07
3.63,0.9,2.5,2.02
2.4,0.92,3.07,2
2.77,0.93,2.12,1.99
2.45,0.91,2.6,2.16
3.46,0.93,2.76,2.17
2.89,0.94,2.66,2.18
2.18,0.93,2.53,2.18
2.43,0.99,2.53,2.18
3.34,0.99,2.88,2.18
3.14,1.01,2.67,2.12
1.86,1.02,2.78,2.05
3.34,1.11,2.34,2.05
3.08,1.09,2.66,2.09
2.8,1.05,2.72,2.08
2.92,1.04,2.43,2.05
3.2,1.02,2.97,2.06
2.86,1.02,2.37,1.99
2.7,1.01,2.68,2.03
2.4,1,2.46,2
2.93,1.02,2.51,1.97
3.13,1,2.51,2
3.01,1,2.88,1.96
2.64,0.98,2.47,1.91
2.66,0.95,2.69,1.87
2.97,0.94,2.37,1.85
2.73,0.94,2.3,1.89
2.92,0.91,2.62,1.93
3.6,0.95,2.68,1.87
2.93,1.04,2.7,1.87
1.6,1.07,2.71,1.81
2.53,1.17,2.9,1.78
3.73,1.19,3.13,1.8
2.8,1.16,2.02,1.99
2.5,1.15,2.48,2.04
3.04,1.15,2.57,2.13
2.93,1.12,2.67,2.18
3.04,1.09,2.92,2.15
3,1.06,2.42,2.13
2.67,1.04,2.86,2.11
2.7,1.01,2.55,2.02
2.61,0.98,2.61,1.98
3.2,0.96,2.23,1.98
2.56,0.95,2.65,2.03
2.68,0.92,2.82,1.98
2.69,0.92,2.59,1.98
2.82,0.94,2.75,1.97
